id,name,city,studytime,failures,absences,Medu,Fedu,G1,G2,G3
23A91A9252,Kiran Sharma,Ahmedabad,4,3,17,2,3,86,83,81
23A91A9253,Kiran Joshi,Kolkata,2,2,18,4,2,55,54,52
23A91A9254,Fatima Desai,Ahmedabad,4,2,4,0,1,46,43,47
23A91A9255,Roshan Jani,Delhi,3,0,7,4,4,70,65,64
23A91A9256,Kiran Jani,Pune,1,0,15,3,0,85,82,77
23A91A9257,Anil Choudhary,Vijayawada,3,2,15,1,4,60,63,62
23A91A9258,Roshan Joshi,Pune,4,2,7,1,3,61,61,60
23A91A9259,Roshan Desai,Chennai,3,3,1,4,0,56,52,50
23A91A9260,Ali Reddy,Jaipur,2,1,20,3,3,85,86,91
23A91A9261,Sneha Verma,Delhi,2,3,9,0,2,69,70,66
23A91A9262,Neha Patel,Pune,4,3,14,2,4,83,83,84
23A91A9263,Sneha Joshi,Bangalore,1,2,5,4,2,63,58,60
23A91A9264,Kiran Sharma,Jaipur,3,3,5,1,1,67,62,59
23A91A9265,Fatima Joshi,Pune,4,3,2,0,2,69,69,67
23A91A9266,Neha Choudhary,Delhi,4,1,12,0,0,76,71,72
23A91A9267,Ravi Verma,Mumbai,3,3,11,0,3,58,55,56
23A91A9268,Neha Reddy,Delhi,4,2,1,2,1,73,73,78
23A91A9269,Roshan Khan,Vijayawada,2,3,10,4,4,72,73,74
23A91A9270,Rahul Khan,Hyderabad,2,3,10,1,3,87,90,86
23A91A9271,Fatima Joshi,Mumbai,1,2,19,2,0,89,85,80
23A91A9272,Ravi Desai,Chennai,3,2,19,3,1,60,61,57
23A91A9273,Anil Mishra,Vijayawada,3,0,9,3,4,61,56,53
23A91A9274,Fatima Khan,Delhi,4,1,1,1,4,76,77,73
23A91A9275,Neha Reddy,Chennai,4,1,7,2,1,44,48,47
23A91A9276,Ravi Mishra,Vijayawada,2,1,8,4,3,68,65,65
23A91A9277,Roshan Joshi,Ahmedabad,1,1,13,4,1,63,60,61
23A91A9278,Sneha Patel,Chennai,3,0,15,4,2,67,68,69
23A91A9279,Sneha Sharma,Bangalore,4,1,18,2,1,90,94,98
23A91A9280,Rahul Choudhary,Ahmedabad,1,2,13,1,2,58,54,50
23A91A9281,Sneha Jani,Mumbai,4,0,13,0,1,59,60,63
23A91A9282,Fatima Mishra,Jaipur,1,0,8,1,2,95,97,93
23A91A9283,Kiran Verma,Jaipur,1,3,10,2,2,70,74,73
23A91A9284,Divya Reddy,Vijayawada,3,3,16,2,2,51,53,48
23A91A9285,Ravi Mishra,Mumbai,1,3,19,1,0,83,86,86
23A91A9286,Divya Joshi,Ahmedabad,2,2,9,3,3,48,52,55
23A91A9287,Roshan Patel,Jaipur,2,2,18,0,3,86,81,85
23A91A9288,Anil Sharma,Bangalore,2,2,7,2,4,75,76,71
23A91A9289,Fatima Joshi,Bangalore,3,3,19,1,2,47,44,40
23A91A9290,Neha Khan,Kolkata,4,3,3,1,3,74,75,75
23A91A9291,Neha Joshi,Ahmedabad,4,3,4,2,0,77,73,74
23A91A9292,Kiran Jani,Bangalore,1,0,15,2,0,95,90,87
23A91A9293,Anil Jani,Delhi,4,0,6,4,2,86,84,83
23A91A9294,Ravi Khan,Vijayawada,1,0,4,0,2,88,91,96
23A91A9295,Divya Khan,Bangalore,3,3,12,1,0,40,40,41
23A91A9296,Kiran Desai,Ahmedabad,4,2,15,0,1,54,49,53
23A91A9297,Rahul Reddy,Vijayawada,2,2,1,0,2,88,83,78
23A91A9298,Anil Mishra,Mumbai,1,2,15,3,2,47,49,44
23A91A9299,Sneha Patel,Mumbai,3,1,5,2,3,61,65,65
23A91A9300,Ravi Jani,Jaipur,2,0,3,2,3,67,63,68
23A91A9301,Roshan Desai,Jaipur,1,2,2,1,3,82,83,83
23A91A9302,Kiran Joshi,Bangalore,1,2,0,1,1,68,66,69
23A91A9303,Anil Jani,Ahmedabad,3,3,18,2,1,87,85,88
23A91A9304,Fatima Choudhary,Mumbai,2,2,7,0,1,42,38,38
23A91A9305,Ali Khan,Jaipur,1,2,20,4,3,52,50,47
23A91A9306,Divya Patel,Ahmedabad,3,2,1,3,2,88,89,89
23A91A9307,Fatima Choudhary,Vijayawada,3,0,0,3,1,64,69,71
23A91A9308,Ravi Khan,Kolkata,3,3,12,0,4,57,55,59
23A91A9309,Neha Choudhary,Delhi,1,2,9,0,3,94,97,102
23A91A9310,Ravi Khan,Chennai,4,2,18,3,0,70,74,72
23A91A9311,Kiran Choudhary,Ahmedabad,1,2,9,4,1,47,52,51
23A91A9312,Rahul Sharma,Bangalore,3,1,15,0,3,61,66,66
23A91A9313,Fatima Mishra,Hyderabad,3,1,12,2,1,58,57,53
23A91A9314,Fatima Khan,Pune,2,2,7,4,4,95,92,93
23A91A9315,Ali Reddy,Delhi,4,0,6,4,2,58,58,59
23A91A9316,Ali Khan,Jaipur,4,3,14,3,2,54,51,54
23A91A9317,Ravi Joshi,Chennai,1,3,11,4,2,60,60,61
23A91A9318,Ravi Choudhary,Mumbai,4,3,15,1,4,47,45,48
23A91A9319,Ravi Sharma,Jaipur,2,1,9,4,1,95,98,96
23A91A9320,Ravi Joshi,Mumbai,3,3,4,0,1,42,45,47
23A91A9321,Divya Verma,Hyderabad,2,3,3,2,4,69,72,68
23A91A9322,Divya Desai,Bangalore,1,0,5,1,2,64,61,56
23A91A9323,Rahul Patel,Mumbai,4,2,20,2,2,74,71,76
23A91A9324,Ravi Mishra,Kolkata,1,1,4,0,2,93,97,93
23A91A9325,Ali Desai,Chennai,2,1,0,4,2,69,64,59
23A91A9326,Sneha Mishra,Jaipur,1,0,11,4,4,67,71,72
23A91A9327,Roshan Mishra,Hyderabad,3,3,3,4,3,79,80,79
23A91A9328,Roshan Verma,Hyderabad,2,3,14,1,3,60,57,54
23A91A9329,Ali Reddy,Kolkata,1,0,16,0,1,89,86,82
23A91A9330,Kiran Jani,Kolkata,2,3,5,4,2,82,83,86
23A91A9331,Divya Khan,Delhi,3,3,6,0,1,92,87,86
23A91A9332,Neha Verma,Bangalore,1,1,20,1,2,58,60,59
23A91A9333,Rahul Desai,Delhi,2,0,2,2,1,76,78,74
23A91A9334,Roshan Jani,Bangalore,1,0,7,1,3,88,89,90
23A91A9335,Rahul Joshi,Hyderabad,4,0,19,0,4,94,95,90
23A91A9336,Rahul Mishra,Bangalore,1,2,4,4,0,77,74,77
23A91A9337,Ali Verma,Chennai,1,3,7,1,3,46,44,45
23A91A9338,Sneha Joshi,Jaipur,4,0,1,1,0,59,61,62
23A91A9339,Roshan Desai,Vijayawada,2,3,16,3,2,79,74,76
23A91A9340,Ali Desai,Hyderabad,1,1,9,4,0,85,83,85
23A91A9341,Sneha Khan,Ahmedabad,2,1,11,1,2,92,88,86
23A91A9342,Roshan Mishra,Mumbai,4,0,9,1,3,59,64,63
23A91A9343,Fatima Sharma,Delhi,3,1,0,0,3,52,55,57
23A91A9344,Rahul Verma,Ahmedabad,3,0,16,1,2,71,67,71
23A91A9345,Sneha Verma,Pune,2,2,1,1,2,95,97,95
23A91A9346,Rahul Reddy,Delhi,2,2,1,1,2,48,44,48
23A91A9347,Ali Verma,Mumbai,1,1,17,4,3,69,66,70
23A91A9348,Fatima Desai,Jaipur,2,1,11,3,0,67,62,61
23A91A9349,Sneha Jani,Pune,4,3,7,3,1,75,71,76
23A91A9350,Rahul Joshi,Hyderabad,2,3,17,3,2,60,59,61
23A91A9351,Ravi Sharma,Vijayawada,1,3,10,1,3,69,67,71
23A91A9352,Sneha Patel,Chennai,4,1,8,4,4,47,42,37
23A91A9353,Ali Joshi,Chennai,1,2,17,4,0,80,76,80
23A91A9354,Sneha Verma,Hyderabad,1,3,13,1,2,79,84,84
23A91A9355,Kiran Jani,Pune,2,1,17,2,4,76,71,71
23A91A9356,Neha Patel,Chennai,3,3,13,1,3,57,59,56
23A91A9357,Roshan Joshi,Delhi,1,2,19,1,3,40,42,44
23A91A9358,Rahul Mishra,Hyderabad,2,1,2,4,3,41,41,40
23A91A9359,Fatima Mishra,Jaipur,1,1,3,3,2,89,90,89
23A91A9360,Kiran Patel,Mumbai,2,3,11,0,2,65,66,71
23A91A9361,Ali Sharma,Chennai,4,1,10,4,2,72,68,67
23A91A9362,Divya Verma,Jaipur,3,2,17,1,2,90,91,90
23A91A9363,Anil Desai,Mumbai,1,1,17,4,2,60,55,50
23A91A9364,Divya Patel,Vijayawada,1,2,13,1,3,53,49,49
23A91A9365,Fatima Verma,Bangalore,4,2,17,3,3,81,86,85
23A91A9366,Sneha Khan,Hyderabad,2,1,18,3,2,41,41,40
23A91A9367,Kiran Joshi,Mumbai,1,1,18,1,2,73,70,69
23A91A9368,Roshan Mishra,Pune,3,0,5,2,1,86,89,92
23A91A9369,Ravi Verma,Jaipur,3,3,10,4,0,42,37,35
23A91A9370,Ali Sharma,Vijayawada,4,0,5,4,3,46,50,54
23A91A9371,Neha Mishra,Bangalore,2,1,2,2,3,59,62,66
23A91A9372,Divya Jani,Delhi,1,1,16,4,2,84,79,77
23A91A9373,Ali Joshi,Kolkata,1,3,15,1,1,58,63,68
23A91A9374,Neha Patel,Pune,3,3,8,4,1,90,88,92
23A91A9375,Sneha Joshi,Mumbai,1,0,7,0,4,49,46,47
23A91A9376,Ravi Joshi,Chennai,3,2,3,1,1,51,49,46
23A91A9377,Kiran Khan,Pune,2,1,9,4,1,76,79,79
23A91A9378,Kiran Verma,Mumbai,3,3,15,1,0,40,42,39
23A91A9379,Anil Reddy,Bangalore,1,2,5,1,4,86,88,86
23A91A9380,Anil Sharma,Chennai,2,3,2,2,4,57,53,51
23A91A9381,Kiran Sharma,Hyderabad,1,2,10,2,2,55,52,52
23A91A9382,Roshan Choudhary,Mumbai,4,3,17,0,3,75,70,71
23A91A9383,Fatima Joshi,Chennai,4,0,17,4,1,81,84,89
23A91A9384,Neha Choudhary,Kolkata,4,3,6,1,2,82,78,74
23A91A9385,Neha Joshi,Bangalore,2,2,5,3,2,48,52,56
23A91A9386,Fatima Choudhary,Mumbai,1,0,13,4,4,91,91,91
23A91A9387,Kiran Verma,Bangalore,4,0,18,3,2,61,62,64
23A91A9388,Sneha Verma,Hyderabad,4,1,8,4,3,62,61,58
23A91A9389,Anil Sharma,Ahmedabad,3,3,12,3,3,83,85,84
23A91A9390,Fatima Patel,Vijayawada,2,2,2,2,1,40,42,40
23A91A9391,Anil Desai,Mumbai,1,3,9,3,4,91,88,86
23A91A9392,Roshan Mishra,Pune,3,1,9,0,0,60,62,60
23A91A9393,Divya Reddy,Hyderabad,1,3,0,4,4,81,81,77
23A91A9394,Kiran Verma,Chennai,3,3,18,4,1,53,50,55
23A91A9395,Neha Patel,Jaipur,2,2,13,2,3,62,62,64
23A91A9396,Roshan Sharma,Chennai,1,1,15,1,4,88,87,88
23A91A9397,Anil Khan,Ahmedabad,2,1,3,3,3,86,91,92
23A91A9398,Neha Mishra,Vijayawada,1,3,19,4,0,65,68,65
23A91A9399,Divya Verma,Ahmedabad,2,2,8,2,0,84,87,88
23A91A9400,Ravi Choudhary,Bangalore,4,2,2,0,4,85,86,91
23A91A9401,Anil Mishra,Pune,4,2,20,1,4,47,46,48
23A91A9402,Rahul Patel,Hyderabad,2,2,10,2,0,64,62,67
23A91A9403,Roshan Patel,Delhi,1,3,18,4,0,76,72,69
23A91A9404,Sneha Sharma,Pune,2,3,3,0,3,63,61,61
23A91A9405,Roshan Reddy,Mumbai,1,2,16,2,2,80,80,78
23A91A9406,Fatima Jani,Chennai,1,1,19,1,3,76,76,74
23A91A9407,Neha Sharma,Ahmedabad,4,1,4,3,0,82,87,86
23A91A9408,Ravi Desai,Kolkata,1,2,7,4,4,55,50,50
23A91A9409,Divya Jani,Delhi,1,3,7,2,0,40,45,46
23A91A9410,Fatima Desai,Kolkata,4,0,4,0,0,74,70,74
23A91A9411,Rahul Sharma,Delhi,2,2,5,3,0,82,77,78
23A91A9412,Rahul Khan,Vijayawada,1,3,17,3,2,69,65,61
23A91A9413,Ali Reddy,Bangalore,1,3,7,2,1,46,41,44
23A91A9414,Kiran Patel,Vijayawada,3,2,16,2,3,68,66,62
23A91A9415,Roshan Sharma,Pune,4,1,14,4,1,49,51,48
23A91A9416,Ravi Patel,Jaipur,3,3,0,0,4,75,75,70
23A91A9417,Roshan Verma,Delhi,3,2,6,0,1,52,50,47
23A91A9418,Sneha Choudhary,Delhi,1,1,20,0,2,40,41,41
23A91A9419,Anil Sharma,Bangalore,3,0,3,3,4,87,85,81
23A91A9420,Ravi Choudhary,Jaipur,1,2,0,0,1,73,73,76
23A91A9421,Anil Jani,Ahmedabad,3,2,1,0,1,40,43,44
23A91A9422,Roshan Desai,Chennai,3,1,20,3,3,44,39,39
23A91A9423,Sneha Reddy,Hyderabad,3,0,9,4,1,53,58,60
23A91A9424,Fatima Patel,Ahmedabad,4,3,8,3,1,64,69,72
23A91A9425,Ravi Sharma,Ahmedabad,4,2,10,4,0,81,79,79
23A91A9426,Ravi Desai,Mumbai,1,0,12,4,0,43,46,44
23A91A9427,Divya Mishra,Jaipur,4,1,9,0,3,69,73,76
23A91A9428,Ravi Jani,Pune,2,2,17,3,0,42,45,46
23A91A9429,Sneha Mishra,Delhi,1,1,19,3,1,54,58,53
23A91A9430,Kiran Joshi,Vijayawada,4,0,6,2,4,65,69,69
23A91A9431,Fatima Khan,Vijayawada,2,2,19,4,0,51,56,61
23A91A9432,Neha Desai,Mumbai,4,0,0,4,4,87,92,92
23A91A9433,Neha Reddy,Kolkata,1,1,15,0,0,58,53,49
23A91A9434,Roshan Choudhary,Bangalore,3,2,19,4,0,43,40,37
23A91A9435,Fatima Mishra,Ahmedabad,2,1,16,1,4,56,52,55
23A91A9436,Ali Desai,Kolkata,4,2,6,1,3,83,88,86
23A91A9437,Ravi Mishra,Mumbai,2,1,10,3,2,66,71,74
23A91A9438,Kiran Verma,Ahmedabad,2,0,16,2,0,85,80,79
23A91A9439,Roshan Choudhary,Mumbai,4,3,3,3,4,69,72,76
23A91A9440,Divya Choudhary,Kolkata,2,2,20,3,3,42,38,38
23A91A9441,Fatima Patel,Jaipur,2,3,20,2,4,70,75,76
23A91A9442,Kiran Joshi,Hyderabad,3,0,9,1,3,47,44,45
23A91A9443,Neha Choudhary,Ahmedabad,4,2,8,0,4,79,75,71
23A91A9444,Fatima Choudhary,Mumbai,3,2,11,0,0,76,72,68
23A91A9445,Sneha Patel,Delhi,1,3,18,0,4,70,67,70
23A91A9446,Divya Mishra,Chennai,1,1,15,4,0,83,86,87
23A91A9447,Sneha Khan,Chennai,4,0,13,2,2,86,84,81
23A91A9448,Roshan Choudhary,Chennai,3,3,7,2,1,51,51,48
23A91A9449,Fatima Mishra,Hyderabad,4,3,6,3,2,74,74,72
23A91A9450,Divya Reddy,Jaipur,4,3,15,2,2,84,84,86
23A91A9451,Neha Patel,Vijayawada,4,3,20,1,0,95,97,92
23A91A9452,Fatima Jani,Mumbai,3,3,5,4,2,77,76,76
23A91A9453,Neha Khan,Hyderabad,4,0,20,3,2,81,80,85
23A91A9454,Kiran Sharma,Bangalore,4,1,5,1,0,86,89,90
23A91A9455,Ravi Joshi,Jaipur,3,0,8,1,2,90,93,98
23A91A9456,Sneha Mishra,Ahmedabad,2,0,8,2,4,56,55,58
23A91A9457,Fatima Verma,Chennai,1,2,1,4,4,92,97,98
23A91A9458,Divya Mishra,Pune,2,2,17,2,3,45,50,53
23A91A9459,Sneha Sharma,Ahmedabad,2,0,10,0,4,71,75,78
23A91A9460,Sneha Verma,Delhi,4,2,1,2,3,72,68,67
23A91A9461,Roshan Verma,Hyderabad,2,3,18,0,4,88,83,84
23A91A9462,Ali Joshi,Pune,3,1,20,1,4,69,64,61
23A91A9463,Anil Jani,Ahmedabad,4,0,11,1,4,76,76,81
23A91A9464,Divya Mishra,Mumbai,3,3,20,4,0,94,97,96
23A91A9465,Neha Choudhary,Vijayawada,1,0,10,4,0,45,45,48
23A91A9466,Ali Patel,Hyderabad,3,3,4,4,0,90,85,80
23A91A9467,Ali Joshi,Chennai,3,1,2,3,2,95,98,99
23A91A9468,Ravi Verma,Mumbai,2,3,19,0,0,61,56,53
23A91A9469,Neha Khan,Mumbai,4,2,11,4,1,54,55,53
23A91A9470,Sneha Sharma,Delhi,2,3,12,2,3,52,52,54
23A91A9471,Roshan Verma,Pune,3,2,13,2,2,86,90,89
23A91A9472,Rahul Sharma,Hyderabad,3,2,8,1,1,72,74,75
23A91A9473,Ravi Khan,Chennai,3,2,16,1,4,46,49,44
23A91A9474,Ravi Jani,Bangalore,4,0,15,4,2,75,74,71
23A91A9475,Rahul Mishra,Bangalore,2,3,18,3,3,91,87,83
23A91A9476,Fatima Khan,Chennai,1,0,10,3,4,47,44,41
23A91A9477,Ali Joshi,Delhi,4,3,20,0,2,61,58,56
23A91A9478,Divya Mishra,Pune,2,2,12,2,1,87,89,89
23A91A9479,Neha Joshi,Mumbai,4,3,7,0,1,40,37,32
23A91A9480,Roshan Khan,Ahmedabad,2,1,4,4,2,75,74,71
23A91A9481,Ali Reddy,Vijayawada,4,3,17,0,1,93,90,89
23A91A9482,Kiran Khan,Hyderabad,1,1,10,3,2,53,52,54
23A91A9483,Ali Patel,Kolkata,3,1,7,4,3,66,68,64
23A91A9484,Ravi Reddy,Hyderabad,2,0,1,2,1,54,52,50
23A91A9485,Roshan Reddy,Vijayawada,3,0,16,3,3,60,60,58
23A91A9486,Divya Jani,Pune,2,0,4,2,0,68,70,68
23A91A9487,Sneha Choudhary,Bangalore,4,3,9,3,4,91,87,90
23A91A9488,Rahul Khan,Pune,1,0,17,2,2,80,80,78
23A91A9489,Divya Khan,Ahmedabad,3,3,8,4,4,65,65,60
23A91A9490,Ali Jani,Mumbai,4,3,3,3,1,82,80,77
23A91A9491,Ravi Mishra,Chennai,2,3,1,1,0,94,96,94
23A91A9492,Ravi Patel,Jaipur,1,2,6,4,2,72,74,78
23A91A9493,Neha Desai,Chennai,1,0,3,0,1,76,79,78
23A91A9494,Rahul Reddy,Ahmedabad,4,3,11,3,4,43,46,45
23A91A9495,Anil Reddy,Hyderabad,1,2,12,2,4,59,63,65
23A91A9496,Fatima Sharma,Bangalore,4,1,9,3,0,66,70,68
23A91A9497,Roshan Jani,Ahmedabad,3,2,15,2,2,75,72,76
23A91A9498,Ravi Sharma,Ahmedabad,3,2,17,3,2,89,92,90
23A91A9499,Neha Mishra,Delhi,4,1,10,1,1,52,55,56
23A91A9500,Divya Khan,Bangalore,2,0,6,3,4,72,69,65
23A91A9501,Divya Choudhary,Jaipur,3,2,14,0,1,79,83,80
23A91A9502,Ali Choudhary,Vijayawada,2,0,2,4,0,49,47,43
23A91A9503,Anil Desai,Mumbai,4,2,15,3,3,61,61,64
23A91A9504,Anil Sharma,Vijayawada,2,1,11,4,1,75,73,73
23A91A9505,Sneha Joshi,Ahmedabad,3,0,7,3,3,49,52,48
23A91A9506,Ravi Joshi,Ahmedabad,3,3,18,0,1,43,42,39
23A91A9507,Ali Desai,Ahmedabad,3,0,0,4,0,46,46,42
23A91A9508,Roshan Joshi,Mumbai,4,3,8,4,4,95,93,98
23A91A9509,Neha Reddy,Delhi,4,2,19,0,3,48,51,51
23A91A9510,Ravi Mishra,Pune,2,2,16,3,0,60,64,64
23A91A9511,Ali Reddy,Chennai,1,2,16,2,4,86,84,88
23A91A9512,Fatima Joshi,Kolkata,4,0,14,1,1,41,42,46
23A91A9513,Kiran Mishra,Kolkata,2,1,6,1,2,87,86,89
23A91A9514,Neha Desai,Pune,4,3,20,2,3,82,84,81
23A91A9515,Ali Desai,Chennai,3,2,6,3,4,89,84,80
23A91A9516,Fatima Khan,Ahmedabad,2,1,1,1,1,77,77,73
23A91A9517,Ravi Khan,Bangalore,1,1,9,4,4,78,81,81
23A91A9518,Anil Khan,Delhi,4,2,10,1,2,46,51,53
23A91A9519,Kiran Patel,Jaipur,3,1,14,3,0,82,86,91
23A91A9520,Ravi Choudhary,Hyderabad,3,2,12,3,0,52,56,56
23A91A9521,Ravi Desai,Kolkata,2,0,2,1,0,87,83,79
23A91A9522,Sneha Mishra,Ahmedabad,2,2,7,0,0,49,54,57
23A91A9523,Ali Joshi,Jaipur,2,1,0,1,2,82,86,83
23A91A9524,Sneha Verma,Pune,1,1,6,0,0,50,55,56
23A91A9525,Sneha Joshi,Pune,4,2,0,1,0,67,64,64
23A91A9526,Divya Reddy,Kolkata,2,1,1,2,2,42,41,43
23A91A9527,Roshan Patel,Delhi,3,0,15,4,1,51,55,52
23A91A9528,Kiran Choudhary,Mumbai,3,1,13,1,3,53,57,54
23A91A9529,Rahul Khan,Ahmedabad,1,0,20,4,1,50,50,55
23A91A9530,Neha Jani,Jaipur,4,0,8,1,4,71,68,71
23A91A9531,Neha Choudhary,Delhi,3,2,8,0,0,54,53,58
23A91A9532,Ravi Joshi,Kolkata,4,0,10,2,4,95,94,97
23A91A9533,Sneha Joshi,Bangalore,3,1,18,2,4,40,42,40
23A91A9534,Kiran Jani,Pune,4,3,13,2,4,67,71,73
23A91A9535,Divya Khan,Chennai,1,1,8,4,0,52,50,49
23A91A9536,Ravi Mishra,Mumbai,3,2,3,0,2,83,88,88
23A91A9537,Rahul Patel,Kolkata,1,2,20,0,1,43,41,41
23A91A9538,Divya Reddy,Hyderabad,3,2,16,4,3,51,55,57
23A91A9539,Neha Khan,Hyderabad,3,1,17,3,3,71,69,66
23A91A9540,Fatima Desai,Vijayawada,4,1,10,0,2,72,70,66
23A91A9541,Roshan Choudhary,Ahmedabad,2,1,2,0,2,89,93,95
23A91A9542,Roshan Patel,Mumbai,4,2,18,2,0,85,84,89
23A91A9543,Fatima Choudhary,Pune,2,2,13,0,2,85,87,86
23A91A9544,Sneha Desai,Vijayawada,1,3,11,3,1,59,61,62
23A91A9545,Sneha Patel,Ahmedabad,2,0,17,2,0,42,42,44
23A91A9546,Neha Reddy,Mumbai,3,0,18,3,3,85,90,91
23A91A9547,Sneha Reddy,Pune,4,1,6,3,1,59,62,57
23A91A9548,Rahul Patel,Chennai,2,0,2,1,4,84,88,84
23A91A9549,Ravi Sharma,Ahmedabad,3,0,10,0,0,91,86,89
23A91A9550,Divya Jani,Vijayawada,3,0,15,2,0,85,84,87
23A91A9551,Divya Choudhary,Delhi,2,3,2,3,0,81,80,85
23A91A9552,Roshan Verma,Hyderabad,4,0,15,3,1,51,56,54
23A91A9553,Neha Jani,Ahmedabad,1,0,11,0,1,53,58,57
23A91A9554,Ali Desai,Bangalore,3,0,17,3,4,81,84,83
23A91A9555,Ali Sharma,Delhi,2,0,13,3,2,46,51,56
23A91A9556,Kiran Choudhary,Pune,4,3,16,0,0,58,53,55
23A91A9557,Rahul Khan,Hyderabad,4,2,20,2,4,43,46,46
23A91A9558,Kiran Joshi,Hyderabad,4,0,11,4,4,79,76,80
23A91A9559,Roshan Sharma,Mumbai,2,3,13,3,2,74,71,75
23A91A9560,Fatima Desai,Pune,3,3,17,3,2,72,71,69
23A91A9561,Anil Jani,Hyderabad,4,3,5,0,4,82,81,76
23A91A9562,Roshan Mishra,Delhi,4,2,10,2,3,46,50,48
23A91A9563,Sneha Verma,Delhi,1,3,3,4,4,70,70,71
23A91A9564,Fatima Joshi,Kolkata,4,1,3,4,1,64,61,60
23A91A9565,Divya Reddy,Bangalore,1,0,5,3,3,40,44,48
23A91A9566,Ravi Reddy,Pune,3,2,10,3,0,79,84,88
23A91A9567,Fatima Jani,Kolkata,3,3,3,4,1,44,43,47
23A91A9568,Fatima Joshi,Ahmedabad,1,0,11,0,2,84,85,80
23A91A9569,Rahul Mishra,Mumbai,2,0,10,3,2,74,79,81
23A91A9570,Rahul Choudhary,Hyderabad,1,0,3,3,1,73,68,68
23A91A9571,Fatima Khan,Delhi,4,3,9,0,1,64,66,64
23A91A9572,Sneha Verma,Delhi,4,0,9,4,2,64,65,69
23A91A9573,Kiran Patel,Hyderabad,3,3,9,0,3,95,93,92
23A91A9574,Anil Verma,Chennai,1,1,4,1,4,72,73,71
23A91A9575,Fatima Mishra,Hyderabad,2,0,2,4,3,85,81,80
23A91A9576,Sneha Desai,Hyderabad,2,3,16,1,2,49,52,51
23A91A9577,Kiran Mishra,Mumbai,3,3,2,4,0,88,84,89
23A91A9578,Ravi Sharma,Delhi,1,1,13,4,1,73,77,75
23A91A9579,Roshan Reddy,Bangalore,1,1,13,1,3,92,97,95
23A91A9580,Neha Khan,Hyderabad,2,0,20,4,1,56,59,55
23A91A9581,Ravi Reddy,Pune,4,2,15,4,0,42,38,37
23A91A9582,Roshan Verma,Kolkata,4,0,11,3,3,90,85,87
23A91A9583,Ali Choudhary,Chennai,3,3,7,4,2,58,62,63
23A91A9584,Neha Choudhary,Hyderabad,2,3,3,2,4,41,42,45
23A91A9585,Sneha Sharma,Hyderabad,4,1,10,3,1,93,94,90
23A91A9586,Ravi Choudhary,Pune,1,0,18,2,3,73,72,67
23A91A9587,Roshan Choudhary,Ahmedabad,4,3,10,4,4,92,93,97
23A91A9588,Fatima Verma,Chennai,3,3,12,4,2,43,48,51
23A91A9589,Anil Sharma,Jaipur,2,3,8,1,3,83,86,85
23A91A9590,Neha Joshi,Chennai,2,2,19,1,2,58,57,59
23A91A9591,Kiran Verma,Pune,1,3,3,3,4,58,57,57
23A91A9592,Divya Desai,Pune,3,2,8,2,3,56,54,49
23A91A9593,Neha Reddy,Kolkata,2,2,10,2,4,79,82,80
23A91A9594,Kiran Mishra,Delhi,4,1,17,2,4,73,75,77
23A91A9595,Ravi Joshi,Delhi,4,3,3,2,3,85,80,81
23A91A9596,Anil Desai,Vijayawada,4,3,0,2,1,47,45,47
23A91A9597,Divya Patel,Mumbai,3,0,20,3,0,66,64,64
23A91A9598,Ali Patel,Chennai,3,0,6,0,2,91,92,92
23A91A9599,Rahul Desai,Mumbai,1,1,11,3,2,94,97,97
23A91A9600,Neha Jani,Kolkata,3,2,5,4,3,88,83,88
23A91A9601,Anil Mishra,Mumbai,4,3,16,4,4,80,75,78
23A91A9602,Neha Patel,Kolkata,3,1,9,0,2,65,66,61
23A91A9603,Kiran Reddy,Kolkata,1,3,4,3,3,48,46,46
23A91A9604,Neha Joshi,Vijayawada,4,3,6,1,3,59,59,54
23A91A9605,Ali Khan,Delhi,4,2,5,2,3,86,81,85
23A91A9606,Fatima Jani,Delhi,3,2,15,4,1,72,67,63
23A91A9607,Ravi Mishra,Pune,2,0,8,4,1,72,68,68
23A91A9608,Anil Khan,Ahmedabad,1,0,7,4,4,71,73,77
23A91A9609,Kiran Khan,Ahmedabad,4,2,2,1,2,53,55,51
23A91A9610,Rahul Patel,Pune,4,1,5,0,3,93,90,94
23A91A9611,Anil Sharma,Vijayawada,1,2,2,2,4,84,88,83
23A91A9612,Fatima Sharma,Pune,4,0,13,2,2,81,80,79
23A91A9613,Anil Khan,Ahmedabad,1,2,18,2,4,70,73,73
23A91A9614,Rahul Reddy,Pune,2,1,8,1,4,47,44,45
23A91A9615,Fatima Choudhary,Mumbai,3,3,12,2,0,62,58,63
23A91A9616,Kiran Reddy,Jaipur,4,0,16,4,4,61,61,60
23A91A9617,Ali Mishra,Ahmedabad,4,2,5,3,2,84,81,85
23A91A9618,Anil Desai,Ahmedabad,4,2,7,2,3,86,82,86
23A91A9619,Ali Choudhary,Ahmedabad,4,0,11,0,2,84,80,82
23A91A9620,Rahul Choudhary,Kolkata,2,2,17,3,3,43,38,39
23A91A9621,Roshan Desai,Ahmedabad,4,2,16,0,3,85,86,82
23A91A9622,Roshan Sharma,Vijayawada,3,1,1,2,4,89,86,90
23A91A9623,Fatima Desai,Mumbai,1,0,11,0,1,58,54,51
23A91A9624,Ravi Patel,Kolkata,3,2,13,2,4,43,48,50
23A91A9625,Sneha Khan,Vijayawada,3,0,10,2,0,81,85,90
